calib_size,mean_coverage,std_coverage,mean_width,std_width
200,0.9155999999999999,0.017667484257811002,14.041407478921759,1.3602503804487003
500,0.9143000000000001,0.007823681997627467,13.939793578357373,0.6787056873413498
1000,0.9133000000000001,0.006892749814116285,13.863364240843634,0.6121784007544139
